MOLECULE_ID;SMILES;CELL_LINE;TEST_TYPE;RACEMAT;R;S;RR;SS;RS;SR;CIS;TRANS;INDOLE;IC50;Source;Reference
AU2024203760A1_AN_79;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)CC(=O)N(C)C)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;6.6;patent;AU2024203760A1
AU2024203760A1_AN_85;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CC=C4)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;27;patent;AU2024203760A1
AU2024203760A1_AN_86;CC1(COC2=NC3=C(N=C(N=C3N21)C4=C(C(=CC=C4)F)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;21;patent;AU2024203760A1
AU2024203760A1_AN_87;CC1(COC2=NC3=C(N=C(N=C3N21)C4=C(C=CC(=C4)F)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;38;patent;AU2024203760A1
AU2024203760A1_AN_88;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=C(C=C4)F)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;41;patent;AU2024203760A1
AU2024203760A1_AN_89;CC1(CCOC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;41;patent;AU2024203760A1
AU2024203760A1_AN_92;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;33;patent;AU2024203760A1
AU2024203760A1_AN_94;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC=C4)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;39;patent;AU2024203760A1
AU2024203760A1_AN_96;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)SCC4(C)C)NCCC5=CNC6=CC=CC=C65;1;Luminescence;1;0;0;0;0;0;0;0;0;1;39;patent;AU2024203760A1
AU2024203760A1_AN_97;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC=C(C=C5)O)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;19;patent;AU2024203760A1
AU2024203760A1_AN_100;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=NC=C4)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;41;patent;AU2024203760A1
AU2024203760A1_AN_101;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)C(F)F)NCCC5=CNC6=CC=CC=C65)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;29;patent;AU2024203760A1
AU2024203760A1_AN_108;C[C@@H]1CS(=O)C2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CNC6=CC=CC=C65;1;Luminescence;0;1;0;0;0;0;0;0;0;1;4.1;patent;AU2024203760A1
AU2024203760A1_AN_109;C1CN2C3=NC(=NC(=C3N=C2SC1)NCCC4=CNC5=CC=CC=C54)C6=CC(=CN=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;1;11;patent;AU2024203760A1
AU2024203760A1_AN_110;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN5C=CN=C5C=C4)NCCC6=CNC7=CC=CC=C76)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;40;patent;AU2024203760A1
AU2024203760A1_AN_111;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN5C(=NC=N5)C=C4)NCCC6=CNC7=CC=CC=C76)C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;40;patent;AU2024203760A1
AU2024203760A1_AN_142;C1CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.89;patent;AU2024203760A1
AU2024203760A1_AN_143;C1CCSC2=NC3=C(N=C(N=C3N2C1)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.6;patent;AU2024203760A1
AU2024203760A1_AN_144;C1CN2C3=NC(=NC(=C3N=C2OC1)NCCC4=CC(=C(C=C4)O)C5=CC=CC=C5F)C6=CC(=CN=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;4.3;patent;AU2024203760A1
AU2024203760A1_AN_145;C1CN2C3=NC(=NC(=C3N=C2SC1)NCCC4=CC(=C(C=C4)O)C5=CC=CC=C5F)C6=CC(=CN=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1.3;patent;AU2024203760A1
WO2019101641A1_AN_1;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=CC=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;0.885;patent;WO2019101641A1
WO2019101641A1_AN_2;C[C@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=CC=C3;0;Luminescence;0;1;0;0;0;0;0;0;0;0;2.88;patent;WO2019101641A1
WO2019101641A1_AN_3;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=CC=C3)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;3.86;patent;WO2019101641A1
WO2019101641A1_AN_5;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN(N=C3)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;3.68;patent;WO2019101641A1
WO2019101641A1_AN_6;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN(N=C3)C)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;7.53;patent;WO2019101641A1
WO2019101641A1_AN_8;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)C(F)(F)F)C3=CN(N=C3)C)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;2.57;patent;WO2019101641A1
WO2019101641A1_AN_9;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=CC=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1.1;patent;WO2019101641A1
WO2019101641A1_AN_10;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=CC=C3)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;1.38;patent;WO2019101641A1
WO2019101641A1_AN_11;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN(N=C3)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;3.93;patent;WO2019101641A1
WO2019101641A1_AN_12;C[C@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN(N=C3)C;0;Luminescence;0;1;0;0;0;0;0;0;0;0;73.4;patent;WO2019101641A1
WO2019101641A1_AN_13;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN(N=C3)C)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;14.3;patent;WO2019101641A1
WO2019101641A1_AN_14;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=C(C=C3)OC)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;307;patent;WO2019101641A1
WO2019101641A1_AN_20;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CNN=C3)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;717;patent;WO2019101641A1
WO2019101641A1_AN_21;CC1=NC=C(C=N1)C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;379;patent;WO2019101641A1
WO2019101641A1_AN_22;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CON=C3)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;1100;patent;WO2019101641A1
WO2019101641A1_AN_24;CC1=C(C=NN1)C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;208;patent;WO2019101641A1
WO2019101641A1_AN_25;CC1=NN(C=C1C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)OC(F)(F)F)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;8.05;patent;WO2019101641A1
WO2019101641A1_AN_26;C(C(O[H])(C)C)N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C[N](N=C3)C4CC4)[H];0;Luminescence;1;0;0;0;0;0;0;0;0;0;3960;patent;WO2019101641A1
WO2019101641A1_AN_27;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(OC)N=C3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;438;patent;WO2019101641A1
WO2019101641A1_AN_28;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(C#N)S3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;167;patent;WO2019101641A1
WO2019101641A1_AN_29;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CSC=C3C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;15.2;patent;WO2019101641A1
WO2019101641A1_AN_30;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=CS3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;6.38;patent;WO2019101641A1
WO2019101641A1_AN_31;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CSC=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;14.5;patent;WO2019101641A1
WO2019101641A1_AN_32;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(S3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;46.2;patent;WO2019101641A1
WO2019101641A1_AN_33;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C(C=CS3)C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;9.25;patent;WO2019101641A1
WO2019101641A1_AN_34;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=N[N]3C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;29.6;patent;WO2019101641A1
WO2019101641A1_AN_35;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C(C)ON=C3C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1030;patent;WO2019101641A1
WO2019101641A1_AN_36;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C[N](CC(C)C)N=C3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;5220;patent;WO2019101641A1
WO2019101641A1_AN_37;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=NN3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;71.7;patent;WO2019101641A1
WO2019101641A1_AN_38;[C@@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(C#N)N=C3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;4510;patent;WO2019101641A1
WO2019101641A1_AN_39;[C@@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(C)N=C3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;68.4;patent;WO2019101641A1
WO2019101641A1_AN_40;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=CC=C3OC)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;4.24;patent;WO2019101641A1
WO2019101641A1_AN_41;C[C@@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CNN=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;97.6;patent;WO2019101641A1
WO2019101641A1_AN_42;[C@@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN=C(N=C3)C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;120;patent;WO2019101641A1
WO2019101641A1_AN_43;[C@@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C[N](N=C3C)C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;25.2;patent;WO2019101641A1
WO2019101641A1_AN_44;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C[N](N=C3)C4CC4)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;972;patent;WO2019101641A1
WO2019101641A1_AN_45;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=C(C=N[N]3[H])C)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;57.2;patent;WO2019101641A1
WO2019101641A1_AN_46;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=C(C=C3)OC)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;431;patent;WO2019101641A1
WO2019101641A1_AN_47;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(S3)C#N)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;317;patent;WO2019101641A1
WO2019101641A1_AN_50;[C@H](CO[H])(N(C(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CC=CS3)[H])C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;5.91;patent;WO2019101641A1
WO2019101641A1_AN_54;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CC=NN3C)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;36.6;patent;WO2019101641A1
WO2019101641A1_AN_55;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=CN=C3)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;10.3;patent;WO2019101641A1
WO2019101641A1_AN_56;CC1=C(C(=NO1)C)C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;965;patent;WO2019101641A1
WO2019101641A1_AN_58;C1=C[N](N=C1C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)Cl)[H];0;Luminescence;1;0;0;0;0;0;0;0;0;0;328;patent;WO2019101641A1
WO2019101641A1_AN_59;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=C(C=C3)C#N)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;6870;patent;WO2019101641A1
WO2019101641A1_AN_60;CC1=NC=C(C=C1)C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;64.7;patent;WO2019101641A1
WO2019101641A1_AN_65;CC1=C(C=NN1)C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;355;patent;WO2019101641A1
WO2019101641A1_AN_66;CC1=NN(C=C1C2=NC(=CC(=N2)C(=O)NCC(C)(C)O)C3=CC=C(C=C3)Cl)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;50.1;patent;WO2019101641A1
WO2019101641A1_AN_67;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN=C(N=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;12600;patent;WO2019101641A1
WO2019101641A1_AN_68;CC(C)(CNC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)C3=CN(N=C3)C4CC4)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;7240;patent;WO2019101641A1
WO2019101641A1_AN_69;C1=C(N=CC(=C1)C2=NC(=CC(=N2)C(N([C@H](C)CO[H])[H])=O)C3=CC=C(C=C3)Cl)OC;0;Luminescence;0;0;1;0;0;0;0;0;0;0;342;patent;WO2019101641A1
WO2019101641A1_AN_70;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=CC=C(C#N)S3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;94.2;patent;WO2019101641A1
WO2019101641A1_AN_71;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=CSC=C3C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;3.23;patent;WO2019101641A1
WO2019101641A1_AN_72;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=CC=C(S3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;32.6;patent;WO2019101641A1
WO2019101641A1_AN_73;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=C(C)C=CS3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;16.3;patent;WO2019101641A1
WO2019101641A1_AN_74;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=CC=N[N]3C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;33.6;patent;WO2019101641A1
WO2019101641A1_AN_75;C1(=NC(=CC(=N1)C(N([C@@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=CN=CN=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;6.37;patent;WO2019101641A1
WO2019101641A1_AN_77;C1(=NC(=CC(=N1)C(N([C@H](CO[H])C)[H])=O)C2=CC=C(C=C2)Cl)C3=C[N](N=C3)CC(C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1180;patent;WO2019101641A1
WO2019101641A1_AN_78;C1=C(N=CC(=C1)C2=NC(=CC(=N2)C(N([C@@H](CO[H])C)[H])=O)C3=CC=C(C=C3)Cl)C#N;0;Luminescence;0;0;1;0;0;0;0;0;0;0;741;patent;WO2019101641A1
WO2019101641A1_AN_79;C1=C(N=CC(=C1)C2=NC(=CC(=N2)C(N([C@@H](CO[H])C)[H])=O)C3=CC=C(C=C3)Cl)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;108;patent;WO2019101641A1
WO2019101641A1_AN_80;C1=C(N=CC(=C1)C2=NC(=CC(=N2)C(N([C@@H](C)CO[H])[H])=O)C3=CC=C(C=C3)Cl)OC;0;Luminescence;0;0;1;0;0;0;0;0;0;0;2.64;patent;WO2019101641A1
WO2019101641A1_AN_81;C1(=NC(=CC(=N1)C(N([C@@H](C)CO[H])[H])=O)C2=CC=C(C=C2)Cl)C3=C[N](N=C3)[H];0;Luminescence;0;0;1;0;0;0;0;0;0;0;1040;patent;WO2019101641A1
WO2019101641A1_AN_82;C1(=NC(=CC(=N1)C(N([C@@H](C)CO[H])[H])=O)C2=CC=C(C=C2)Cl)C3=C[N](N=C3C)[H];0;Luminescence;0;0;1;0;0;0;0;0;0;0;215;patent;WO2019101641A1
WO2019101641A1_AN_83;C1(=NC(=CC(=N1)C(N([C@@H](C)CO[H])[H])=O)C2=CC=C(C=C2)Cl)C3=C[N](N=C3C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;54.2;patent;WO2019101641A1
WO2019101641A1_AN_84;C1(=NC(=CC(=N1)C(N([C@@H](C)CO[H])[H])=O)C2=CC=C(C=C2)Cl)C3=CN=C(Cl)N=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;17600;patent;WO2019101641A1
WO2019101641A1_AN_85;C1(=NC(=CC(=N1)C(N([C@@H](C)CO[H])[H])=O)C2=CC=C(C=C2)Cl)C3=C[N](N=C3)C4CC4;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1200;patent;WO2019101641A1
WO2019101641A1_AN_86;C1(=NC(=CC(=N1)C(N([H])[C@H]2[C@@H](CC2)O[H])=O)C3=CC=C(C=C3)OC(F)(F)F)C4=C[N](C)N=C4;0;Luminescence;1;0;0;0;0;0;0;0;1;0;5.74;patent;WO2019101641A1
WO2019101641A1_AN_87;C1(=NC(=CC(=N1)C(N([H])[C@@H]2[C@H](CCC2)O[H])=O)C3=CC=C(C=C3)OC(F)(F)F)C4=C[N](C)N=C4;0;Luminescence;1;0;0;0;0;0;0;0;1;0;5.33;patent;WO2019101641A1
WO2019101641A1_AN_88;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([C@@H](CO[H])C(C)(C)C)[H])=O)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;20.4;patent;WO2019101641A1
WO2019101641A1_AN_89;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)NC(CO)(CO)C(F)(F)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;7.95;patent;WO2019101641A1
WO2019101641A1_AN_91;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@@H]3CCC[C@@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;1.58;patent;WO2019101641A1
WO2019101641A1_AN_92;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@@H]3CCCC[C@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;1;0;4.27;patent;WO2019101641A1
WO2019101641A1_AN_93;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)NC(CC3=CN=CC=C3)CO)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;34.1;patent;WO2019101641A1
WO2019101641A1_AN_94;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)NC(CO)C3CCC3)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;5.44;patent;WO2019101641A1
WO2019101641A1_AN_95;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@@H](CO)CF)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;3.48;patent;WO2019101641A1
WO2019101641A1_AN_96;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@H]3CCC[C@@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;1;0;53.2;patent;WO2019101641A1
WO2019101641A1_AN_97;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)NCC3(CCC3)O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;4.99;patent;WO2019101641A1
WO2019101641A1_AN_98;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@H]3CS(=O)(=O)C[C@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;20.6;patent;WO2019101641A1
WO2019101641A1_AN_99;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([H])[C@H](CO[H])C3CC3)=O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;17.6;patent;WO2019101641A1
WO2019101641A1_AN_100;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([H])[C@H]3[C@@H](C[S](C3)(=O)=O)O[H])=O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;1;0;10.1;patent;WO2019101641A1
WO2019101641A1_AN_101;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([H])[C@H](CO[H])C#N)=O)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;22.3;patent;WO2019101641A1
WO2019101641A1_AN_102;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([H])[C@@H](C(O[H])(C)C)C)=O)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;6.86;patent;WO2019101641A1
WO2019101641A1_AN_103;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@H]3COC[C@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;0;0;0;0;1;0;0;0;0;0;6.74;patent;WO2019101641A1
WO2019101641A1_AN_104;CC(C(CO)O)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CN(N=C3)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;12.5;patent;WO2019101641A1
WO2019101641A1_AN_105;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)N[C@H]3COC[C@H]3O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;8.48;patent;WO2019101641A1
WO2019101641A1_AN_106;CN1C=C(C=N1)C2=NC(=CC(=N2)C(=O)NC3CCCC(C3O)(F)F)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;7.32;patent;WO2019101641A1
WO2019101641A1_AN_107;C1(=CC(=NC(=N1)C2=C[N](C)N=C2)C(N([H])CC3(CCCCC3)O[H])=O)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;4.57;patent;WO2019101641A1
WO2019101641A1_AN_117;C[C@H](CO)NC(=O)C1=NC(=NC(=C1)C2=CC=C(C=C2)C(F)(F)F)C3=CN=CC=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1.26;patent;WO2019101641A1
WO2019101641A1_AN_118;C1[C@H]([C@@H](CO1)O)NC(=O)C2=NC(=NC(=C2)C3=CC=C(C=C3)OC(F)(F)F)C4=CN=CC=C4;0;Luminescence;0;0;0;0;0;0;1;0;0;0;2.34;patent;WO2019101641A1
WO2019101641A1_AN_119;C1(=CC(=NC(=N1)C2=CC=CN=C2)C(N([H])[C@H](C(C)(C)O[H])C)=O)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;2.88;patent;WO2019101641A1
